종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"236810","엔비티","KOSDAQ","기술성장기업부","4260","170","4.16","4150","4335","4150","96236","410940770","72315314760","16975426"
"140610","엔솔바이오사이언스","KONEX","일반기업부","10850","350","3.33","10550","10950","10500","4171","44125150","104266438500","9609810"
"333620","엔시스","KOSDAQ","벤처기업부","11650","450","4.02","11400","11750","11400","16271","188468250","122981407600","10556344"
"101400","엔시트론","KOSDAQ","중견기업부","641","-3","-0.47","637","670","620","303947","193345929","30257749898","47203978"
"036570","엔씨소프트","KOSPI",,"335500","13000","4.03","329000","336500","323000","81220","26917555000","7365574381000","21954022"
"217820","엔에스","KOSDAQ","우량기업부","6800","690","11.29","6200","7460","6200","693462","4930881570","78290011600","11513237"
"031860","엔에스엔","KOSDAQ","중견기업부","1155","-10","-0.86","1165","1200","1125","3759649","4375993265","97761067635","84641617"
"238170","엔에스엠","KONEX","일반기업부","797","87","12.25","814","814","797","39","31164","16557423148","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","2150","-330","-13.31","2150","2150","2150","292","627800","8470355000","3939700"
"380440","엔에이치스팩19호","KOSPI",,"2065","10","0.49","2035","2070","2035","165388","340386800","105913850000","51290000"
"391060","엔에이치스팩20호","KOSDAQ","SPAC(소속부없음)","2025","-5","-0.25","2030","2040","2020","183735","371787105","51637500000","25500000"
"396770","엔에이치스팩22호","KOSDAQ","SPAC(소속부없음)","2190","0","0.00","0","0","0","0","0","14103600000","6440000"
"422040","엔에이치스팩23호","KOSDAQ","SPAC(소속부없음)","2065","-5","-0.24","2065","2080","2055","34961","72134695","14785400000","7160000"
"265740","엔에프씨","KOSDAQ","벤처기업부","8060","110","1.38","7950","8190","7950","21987","177581370","71990308000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","8800","50","0.57","8820","9040","8600","197171","1736015630","110025625600","12502912"
"093510","엔지브이아이","KONEX","일반기업부","2000","50","2.56","2000","2000","2000","1","2000","12040000000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","2110","95","4.71","2045","2175","2035","2128335","4473781815","177847844580","84288078"
"085310","엔케이","KOSPI",,"895","-14","-1.54","910","924","871","123562","112784864","71585100040","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","12800","1250","10.82","11900","12850","11750","357250","4382898250","509215731200","39782479"
"348370","엔켐","KOSDAQ","벤처기업부","68000","1700","2.56","68200","68900","66600","115528","7839673300","1043151892000","15340469"
"069410","엔텔스","KOSDAQ","벤처기업부","4390","230","5.53","4220","4430","4220","34695","150085535","44974777360","10244824"
"227950","엔투텍","KOSDAQ","투자주의환기종목(소속부없음)","750","38","5.34","712","751","710","423700","312701164","68678681250","91571575"
"291230","엔피","KOSDAQ","중견기업부","4630","305","7.05","4395","4665","4395","184489","847994355","191270212430","41311061"
"198080","엔피디","KOSDAQ","우량기업부","1870","50","2.75","1830","1880","1825","22153","41065040","40270795950","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","1770","95","5.67","1695","1775","1695","78206","135934990","33141343710","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","3450","95","2.83","3355","3630","3320","63852","216171160","23040480000","6678400"
"276240","엘리비젼","KONEX","일반기업부","510","-34","-6.25","530","530","470","6721","3161908","3852100380","7553138"
"900140","엘브이엠씨홀딩스","KOSPI",,"2695","140","5.48","2565","2705","2565","218628","577838545","268032025415","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","7040","240","3.53","7040","7090","6920","29615","207274320","173184000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","8300","540","6.96","7950","8340","7950","231786","1903662800","363412113600","43784592"
"138690","엘아이에스","KOSDAQ","관리종목(소속부없음)","982","0","0.00","0","0","0","0","0","22849431320","23268260"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","20800","650","3.23","20650","22150","20600","272491","5788293850","471845732800","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","196300","300","0.15","200700","202100","196100","303215","60216339900","7052983620800","35929616"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","10650","250","2.40","10450","10850","10450","12729","136282100","142770268350","13405659"
"311060","엘에이티","KONEX","일반기업부","4985","-5","-0.10","4985","4985","4985","1","4985","14394386900","2887540"
"073110","엘엠에스","KOSDAQ","중견기업부","6750","310","4.81","6700","6790","6460","31921","212440630","60046346250","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","9330","480","5.42","9020","9500","9010","31223","287476230","166167607890","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","815","17","2.13","801","825","800","218708","177726056","68824727985","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","10250","740","7.78","9630","10500","9600","19622","200252800","82663841250","8064765"
"058630","엠게임","KOSDAQ","벤처기업부","5740","430","8.10","5430","5750","5430","250148","1411380580","112181853980","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","13600","1050","8.37","12600","15000","12600","56116","773209850","152484832000","11212120"
"019590","엠벤처투자","KOSDAQ","벤처기업부","1175","0","0.00","1175","1195","1140","333947","392398855","99474147575","84658849"
"169330","엠브레인","KOSDAQ","중견기업부","3230","50","1.57","3115","3255","3115","18292","58698140","57936245140","17936918"
"097520","엠씨넥스","KOSPI",,"26450","550","2.12","26400","26700","26250","29013","767427350","475511011400","17977732"
"179290","엠아이텍","KOSDAQ","벤처기업부","13050","850","6.97","12550","13150","12400","425201","5453211800","418631054400","32079008"
"009780","엠에스씨","KOSDAQ","우량기업부","5390","140","2.67","5250","5450","5250","58122","311129600","94864000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","3990","85","2.18","4010","4040","3955","45487","181449690","174154905540","43647846"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","766","8","1.06","761","788","757","137676","105774361","23188091560","30271660"
"033160","엠케이전자","KOSDAQ","우량기업부","9950","470","4.96","9780","9950","9700","89348","879802920","216986505550","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","8410","200","2.44","8280","8440","8280","21747","182083790","141272895640","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","8450","110","1.32","8610","9300","8340","5153391","45320441670","340891851950","40342231"
"259630","엠플러스","KOSDAQ","벤처기업부","12900","150","1.18","13050","13100","12500","93373","1201907800","158442985800","12282402"
"065150","엠피대산","KOSDAQ","벤처기업부","397","13","3.39","395","398","390","45527","17947293","49737114785","125282405"
"115960","연우","KOSDAQ","우량기업부","12800","400","3.23","12600","12950","12450","28188","357954900","158694400000","12398000"
"090740","연이비앤티","KOSDAQ","관리종목(소속부없음)","75","5","7.14","54","121","54","10601343","834007786","1684456125","22459415"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","8000","350","4.58","7990","8000","7740","4192","33249530","65048000000","8131000"
"014440","영보화학","KOSPI",,"3245","55","1.72","3205","3285","3200","58889","190250795","64900000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","2525","25","1.00","2500","2555","2500","35863","90511765","48415491300","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","1430","85","6.32","1365","1435","1365","344122","484094490","63777849850","44599895"
"111770","영원무역","KOSPI",,"43700","1100","2.58","42950","43900","42300","102646","4469685400","1936411151600","44311468"
"009970","영원무역홀딩스","KOSPI",,"51200","500","0.99","50800","52000","50100","16362","837192600","698142310400","13635592"
"003520","영진약품","KOSPI",,"2565","160","6.65","2455","2575","2450","533313","1346169855","469119855015","182892731"
"112290","영창케미칼","KOSDAQ","기술성장기업부","11850","0","0.00","11950","12200","11750","142034","1694174050","119809958250","10110545"
"000670","영풍","KOSPI",,"635000","0","0.00","640000","648000","631000","1998","1276436000","1169695400000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","10750","300","2.87","10700","10900","10600","78996","848598800","169312500000","15750000"
"006740","영풍제지","KOSPI",,"7020","260","3.85","6830","7230","6830","86000","602025230","155844000000","22200000"
"012280","영화금속","KOSPI",,"837","17","2.07","823","846","822","157391","131029630","44691200685","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","9670","140","1.47","9650","9800","9620","27746","269731520","103374040600","10690180"
"012160","영흥","KOSPI",,"626","9","1.46","622","643","620","148646","93898724","63420292872","101310372"
"036000","예림당","KOSDAQ","중견기업부","1600","35","2.24","1650","1650","1590","12917","20910365","36854843200","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","1390","-65","-4.47","1440","1610","1365","8394625","12331151530","45870611600","33000440"
"053280","예스24","KOSDAQ","우량기업부","4970","70","1.43","4910","5040","4910","35537","177257615","124250000000","25000000"
"015360","예스코홀딩스","KOSPI",,"31400","100","0.32","31750","31950","31350","3247","102292350","188400000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","7760","180","2.37","7660","7920","7660","42912","333447430","140082356000","18051850"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","230","10","4.55","226","233","220","1233419","281421502","29107070400","126552480"
"045060","오공","KOSDAQ","우량기업부","3160","65","2.10","3200","3200","3125","32451","102969645","53536637840","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","4080","180","4.62","3975","4090","3975","136630","551879300","47926164720","11746609"
"007310","오뚜기","KOSPI",,"445500","6000","1.37","441000","448500","439500","2301","1023524000","1635867535500","3671981"
"039830","오로라","KOSDAQ","우량기업부","7460","150","2.05","7350","7490","7310","16633","123555700","80291159400","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","11700","250","2.18","11750","12000","11450","233417","2735913650","109588541400","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","4910","255","5.48","4745","4960","4745","414169","2010949515","132907925840","27068824"
"014940","오리엔탈정공","KOSDAQ","우량기업부","2565","45","1.79","2560","2600","2530","46784","119742375","116896440465","45573661"
"002630","오리엔트바이오","KOSPI",,"627","17","2.79","611","634","588","220898","137224047","74351544135","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","1445","50","3.58","1460","1460","1420","31035","44642120","45868507840","31742912"
"271560","오리온","KOSPI",,"98100","700","0.72","97300","99000","96300","58211","5716252300","3878494549200","39536132"
"001800","오리온홀딩스","KOSPI",,"14350","100","0.70","14300","14500","14300","53422","768040650","898961805700","62645422"
"010470","오리콤","KOSDAQ","우량기업부","5750","310","5.70","5570","5850","5570","61449","352327550","68856537500","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","9880","290","3.02","9800","9990","9750","49163","484900590","119088510840","12053493"
"053980","오상자이엘","KOSDAQ","우량기업부","4250","125","3.03","4125","4445","4125","110292","472496200","75428498500","17747882"
"052420","오성첨단소재","KOSDAQ","중견기업부","2515","130","5.45","2435","2600","2410","3190189","7994123980","181501876160","72167744"
"241790","오션브릿지","KOSDAQ","우량기업부","12550","550","4.58","12250","12600","12250","13801","171904100","125533056700","10002634"
